sales_sample
fecha,producto,tienda,ventas
2023-04-21,Calzado,Tienda Sur,673.32
2023-04-21,Calzado,Tienda Centro,904.15
2023-04-21,Calzado,Tienda Oriente,755.18
2023-04-21,Calzado,Tienda Poniente,899.8
2023-04-21,Hombre,Tienda Norte,916.75
2023-04-21,Hombre,Tienda Sur,574.6
2023-04-21,Hombre,Tienda Centro,857.46
2023-04-21,Hombre,Tienda Oriente,728.9
2023-04-21,Hombre,Tienda Poniente,751.71
2023-04-21,Accesorios,Tienda Norte,80.78
2023-04-21,Accesorios,Tienda Sur,75.0
2023-04-21,Accesorios,Tienda Centro,75.0
2023-04-21,Accesorios,Tienda Oriente,75.0
2023-04-21,Accesorios,Tienda Poniente,75.0
2023-04-22,Mujer,Tienda Norte,3296.56
2023-04-22,Mujer,Tienda Sur,1854.23
2023-04-22,Mujer,Tienda Centro,2578.95
2023-04-22,Mujer,Tienda Oriente,2054.07
2023-04-22,Mujer,Tienda Poniente,2412.15
2023-04-22,Niños,Tienda Norte,582.3
2023-04-22,Niños,Tienda Sur,359.41
2023-04-22,Niños,Tienda Centro,522.9
2023-04-22,Niños,Tienda Oriente,414.53
2023-04-22,Niños,Tienda Poniente,490.87
2023-04-22,Calzado,Tienda Norte,980.58
2023-04-22,Calzado,Tienda Sur,635.07
2023-04-22,Calzado,Tienda Centro,859.21
2023-04-22,Calzado,Tienda Oriente,760.46
2023-04-22,Calzado,Tienda Poniente,796.11
2023-04-22,Hombre,Tienda Norte,975.22
2023-04-22,Hombre,Tienda Sur,553.64
2023-04-22,Hombre,Tienda Centro,800.04
2023-04-22,Hombre,Tienda Oriente,725.2
2023-04-22,Hombre,Tienda Poniente,784.17
2023-04-22,Accesorios,Tienda Norte,75.35
2023-04-22,Accesorios,Tienda Sur,75.0
2023-04-22,Accesorios,Tienda Centro,75.0
2023-04-22,Accesorios,Tienda Oriente,75.0
2023-04-22,Accesorios,Tienda Poniente,75.0
2023-04-23,Mujer,Tienda Norte,3114.2
2023-04-23,Mujer,Tienda Sur,1870.16
2023-04-23,Mujer,Tienda Centro,2622.68
2023-04-23,Mujer,Tienda Oriente,2079.91
2023-04-23,Mujer,Tienda Poniente,2567.59
2023-04-23,Niños,Tienda Norte,566.81
2023-04-23,Niños,Tienda Sur,355.53
2023-04-23,Niños,Tienda Centro,511.24
2023-04-23,Niños,Tienda Oriente,422.21
2023-04-23,Niños,Tienda Poniente,426.65
2023-04-23,Calzado,Tienda Norte,1135.25
2023-04-23,Calzado,Tienda Sur,617.99
2023-04-23,Calzado,Tienda Centro,908.66
2023-04-23,Calzado,Tienda Oriente,733.13
2023-04-23,Calzado,Tienda Poniente,799.94
2023-04-23,Hombre,Tienda Norte,1011.47
2023-04-23,Hombre,Tienda Sur,531.08
2023-04-23,Hombre,Tienda Centro,788.58
2023-04-23,Hombre,Tienda Oriente,640.12
2023-04-23,Hombre,Tienda Poniente,769.57
2023-04-23,Accesorios,Tienda Norte,89.2
2023-04-23,Accesorios,Tienda Sur,75.0
2023-04-23,Accesorios,Tienda Centro,75.0
2023-04-23,Accesorios,Tienda Oriente,75.0
2023-04-23,Accesorios,Tienda Poniente,75.0
2023-04-24,Mujer,Tienda Norte,3008.95
2023-04-24,Mujer,Tienda Sur,1934.79
2023-04-24,Mujer,Tienda Centro,2730.59
2023-04-24,Mujer,Tienda Oriente,2220.2
2023-04-24,Mujer,Tienda Poniente,2598.94
2023-04-24,Niños,Tienda Norte,571.9
2023-04-24,Niños,Tienda Sur,370.34
2023-04-24,Niños,Tienda Centro,494.94
2023-04-24,Niños,Tienda Oriente,402.09
2023-04-24,Niños,Tienda Poniente,499.99
2023-04-24,Calzado,Tienda Norte,1142.13
2023-04-24,Calzado,Tienda Sur,743.06
2023-04-24,Calzado,Tienda Centro,1006.76
2023-04-24,Calzado,Tienda Oriente,786.94
2023-04-24,Calzado,Tienda Poniente,836.42
2023-04-24,Hombre,Tienda Norte,1059.16
2023-04-24,Hombre,Tienda Sur,607.6
2023-04-24,Hombre,Tienda Centro,817.12
2023-04-24,Hombre,Tienda Oriente,670.0
2023-04-24,Hombre,Tienda Poniente,786.19
2023-04-24,Accesorios,Tienda Norte,92.81
2023-04-24,Accesorios,Tienda Sur,75.0
2023-04-24,Accesorios,Tienda Centro,78.4
2023-04-24,Accesorios,Tienda Oriente,75.0
2023-04-24,Accesorios,Tienda Poniente,75.0
2023-04-25,Mujer,Tienda Norte,3727.54
2023-04-25,Mujer,Tienda Sur,2219.64
2023-04-25,Mujer,Tienda Centro,2867.86
2023-04-25,Mujer,Tienda Oriente,2250.97
2023-04-25,Mujer,Tienda Poniente,2421.0
2023-04-25,Niños,Tienda Norte,667.1
2023-04-25,Niños,Tienda Sur,399.94
2023-04-25,Niños,Tienda Centro,565.92
2023-04-25,Niños,Tienda Oriente,460.42
2023-04-25,Niños,Tienda Poniente,513.85
2023-04-25,Calzado,Tienda Norte,1247.6
2023-04-25,Calzado,Tienda Sur,743.53
2023-04-25,Calzado,Tienda Centro,980.6
2023-04-25,Calzado,Tienda Oriente,800.76
2023-04-25,Calzado,Tienda Poniente,939.24
2023-04-25,Hombre,Tienda Norte,1024.81
2023-04-25,Hombre,Tienda Sur,677.65
2023-04-25,Hombre,Tienda Centro,931.62
2023-04-25,Hombre,Tienda Oriente,739.84
2023-04-25,Hombre,Tienda Poniente,797.85
2023-04-25,Accesorios,Tienda Norte,86.21
2023-04-25,Accesorios,Tienda Sur,75.0
2023-04-25,Accesorios,Tienda Centro,75.0
2023-04-25,Accesorios,Tienda Oriente,75.0
2023-04-25,Accesorios,Tienda Poniente,75.0
2023-04-26,Mujer,Tienda Norte,3281.8
2023-04-26,Mujer,Tienda Sur,2167.44
2023-04-26,Mujer,Tienda Centro,2895.96
2023-04-26,Mujer,Tienda Oriente,2361.84
2023-04-26,Mujer,Tienda Poniente,2676.89
2023-04-26,Niños,Tienda Norte,691.96
2023-04-26,Niños,Tienda Sur,383.33
2023-04-26,Niños,Tienda Centro,578.21
2023-04-26,Niños,Tienda Oriente,427.51
2023-04-26,Niños,Tienda Poniente,495.43
2023-04-26,Calzado,Tienda Norte,1256.41
2023-04-26,Calzado,Tienda Sur,763.79
2023-04-26,Calzado,Tienda Centro,1049.14
2023-04-26,Calzado,Tienda Oriente,842.5
2023-04-26,Calzado,Tienda Poniente,981.13
2023-04-26,Hombre,Tienda Norte,1018.26
2023-04-26,Hombre,Tienda Sur,659.06
2023-04-26,Hombre,Tienda Centro,918.93
2023-04-26,Hombre,Tienda Oriente,810.56
2023-04-26,Hombre,Tienda Poniente,867.52
2023-04-26,Accesorios,Tienda Norte,97.78
2023-04-26,Accesorios,Tienda Sur,75.0
2023-04-26,Accesorios,Tienda Centro,86.53
2023-04-26,Accesorios,Tienda Oriente,75.0
2023-04-26,Accesorios,Tienda Poniente,75.0
2023-04-27,Mujer,Tienda Norte,3604.16
2023-04-27,Mujer,Tienda Sur,1906.89
2023-04-27,Mujer,Tienda Centro,2685.26
2023-04-27,Mujer,Tienda Oriente,2255.91
2023-04-27,Mujer,Tienda Poniente,2429.63
2023-04-27,Niños,Tienda Norte,656.13
2023-04-27,Niños,Tienda Sur,399.74
2023-04-27,Niños,Tienda Centro,546.03
2023-04-27,Niños,Tienda Oriente,479.0
2023-04-27,Niños,Tienda Poniente,461.22
2023-04-27,Calzado,Tienda Norte,1232.35
2023-04-27,Calzado,Tienda Sur,694.26
2023-04-27,Calzado,Tienda Centro,1046.61
2023-04-27,Calzado,Tienda Oriente,870.9
2023-04-27,Calzado,Tienda Poniente,982.16
2023-04-27,Hombre,Tienda Norte,1039.16
2023-04-27,Hombre,Tienda Sur,613.95
2023-04-27,Hombre,Tienda Centro,898.01
2023-04-27,Hombre,Tienda Oriente,723.47
2023-04-27,Hombre,Tienda Poniente,747.77
2023-04-27,Accesorios,Tienda Norte,93.48
2023-04-27,Accesorios,Tienda Sur,75.0
2023-04-27,Accesorios,Tienda Centro,81.31
2023-04-27,Accesorios,Tienda Oriente,75.0
2023-04-27,Accesorios,Tienda Poniente,75.0
2023-04-28,Mujer,Tienda Norte,3109.26
2023-04-28,Mujer,Tienda Sur,1890.41
2023-04-28,Mujer,Tienda Centro,2574.95
2023-04-28,Mujer,Tienda Oriente,2436.63
2023-04-28,Mujer,Tienda Poniente,2291.51
2023-04-28,Niños,Tienda Norte,607.57
2023-04-28,Niños,Tienda Sur,388.96
2023-04-28,Niños,Tienda Centro,504.37
2023-04-28,Niños,Tienda Oriente,408.24
2023-04-28,Niños,Tienda Poniente,439.5
2023-04-28,Calzado,Tienda Norte,1158.25
2023-04-28,Calzado,Tienda Sur,698.72
2023-04-28,Calzado,Tienda Centro,951.0
2023-04-28,Calzado,Tienda Oriente,712.96
2023-04-28,Calzado,Tienda Poniente,865.78
2023-04-28,Hombre,Tienda Norte,1000.42
2023-04-28,Hombre,Tienda Sur,599.28
2023-04-28,Hombre,Tienda Centro,786.52
2023-04-28,Hombre,Tienda Oriente,682.5
2023-04-28,Hombre,Tienda Poniente,731.62
2023-04-28,Accesorios,Tienda Norte,85.94
2023-04-28,Accesorios,Tienda Sur,75.0
2023-04-28,Accesorios,Tienda Centro,75.0
2023-04-28,Accesorios,Tienda Oriente,75.0
2023-04-28,Accesorios,Tienda Poniente,75.0
2023-04-29,Mujer,Tienda Norte,3059.74
2023-04-29,Mujer,Tienda Sur,1873.79
2023-04-29,Mujer,Tienda Centro,2643.33
2023-04-29,Mujer,Tienda Oriente,1979.77
2023-04-29,Mujer,Tienda Poniente,2263.52
2023-04-29,Niños,Tienda Norte,607.68
2023-04-29,Niños,Tienda Sur,361.59
2023-04-29,Niños,Tienda Centro,518.7
2023-04-29,Niños,Tienda Oriente,417.5
2023-04-29,Niños,Tienda Poniente,439.94
2023-04-29,Calzado,Tienda Norte,1102.42
2023-04-29,Calzado,Tienda Sur,645.12
2023-04-29,Calzado,Tienda Centro,935.88
2023-04-29,Calzado,Tienda Oriente,795.25
2023-04-29,Calzado,Tienda Poniente,855.74
2023-04-29,Hombre,Tienda Norte,1049.12
2023-04-29,Hombre,Tienda Sur,544.78
2023-04-29,Hombre,Tienda Centro,785.29
2023-04-29,Hombre,Tienda Oriente,650.84
2023-04-29,Hombre,Tienda Poniente,718.76
2023-04-29,Accesorios,Tienda Norte,83.84
2023-04-29,Accesorios,Tienda Sur,75.0
2023-04-29,Accesorios,Tienda Centro,75.0
2023-04-29,Accesorios,Tienda Oriente,75.0
2023-04-29,Accesorios,Tienda Poniente,75.0
2023-04-30,Mujer,Tienda Norte,2894.89
2023-04-30,Mujer,Tienda Sur,1910.07
2023-04-30,Mujer,Tienda Centro,2640.74
2023-04-30,Mujer,Tienda Oriente,2130.88
2023-04-30,Mujer,Tienda Poniente,2334.27
2023-04-30,Niños,Tienda Norte,628.33
2023-04-30,Niños,Tienda Sur,355.29
2023-04-30,Niños,Tienda Centro,492.55
2023-04-30,Niños,Tienda Oriente,421.72
2023-04-30,Niños,Tienda Poniente,465.83
2023-04-30,Calzado,Tienda Norte,1115.89
2023-04-30,Calzado,Tienda Sur,653.44
2023-04-30,Calzado,Tienda Centro,857.02
2023-04-30,Calzado,Tienda Oriente,703.73
2023-04-30,Calzado,Tienda Poniente,811.37
2023-04-30,Hombre,Tienda Norte,998.53
2023-04-30,Hombre,Tienda Sur,614.47
2023-04-30,Hombre,Tienda Centro,750.76
2023-04-30,Hombre,Tienda Oriente,683.65
2023-04-30,Hombre,Tienda Poniente,739.23
2023-04-30,Accesorios,Tienda Norte,79.76
2023-04-30,Accesorios,Tienda Sur,75.0
2023-04-30,Accesorios,Tienda Centro,75.0
2023-04-30,Accesorios,Tienda Oriente,75.0
2023-04-30,Accesorios,Tienda Poniente,75.0
2023-05-01,Mujer,Tienda Norte,3120.41
2023-05-01,Mujer,Tienda Sur,1935.45
2023-05-01,Mujer,Tienda Centro,2875.07
2023-05-01,Mujer,Tienda Oriente,2092.88
2023-05-01,Mujer,Tienda Poniente,2467.84
2023-05-01,Niños,Tienda Norte,625.66
2023-05-01,Niños,Tienda Sur,399.9
2023-05-01,Niños,Tienda Centro,537.36
2023-05-01,Niños,Tienda Oriente,415.77
2023-05-01,Niños,Tienda Poniente,499.91
2023-05-01,Calzado,Tienda Norte,1175.06
2023-05-01,Calzado,Tienda Sur,667.63
2023-05-01,Calzado,Tienda Centro,932.61
2023-05-01,Calzado,Tienda Oriente,768.37
2023-05-01,Calzado,Tienda Poniente,830.94
2023-05-01,Hombre,Tienda Norte,1595.31
2023-05-01,Hombre,Tienda Sur,927.06
2023-05-01,Hombre,Tienda Centro,1277.2
2023-05-01,Hombre,Tienda Oriente,1011.32
2023-05-01,Hombre,Tienda Poniente,1155.34
2023-05-01,Accesorios,Tienda Norte,93.73
2023-05-01,Accesorios,Tienda Sur,75.0
2023-05-01,Accesorios,Tienda Centro,75.0
2023-05-01,Accesorios,Tienda Oriente,75.0
2023-05-01,Accesorios,Tienda Poniente,75.0
2023-05-02,Mujer,Tienda Norte,3299.15
2023-05-02,Mujer,Tienda Sur,2025.7
2023-05-02,Mujer,Tienda Centro,2750.5
2023-05-02,Mujer,Tienda Oriente,2206.75
2023-05-02,Mujer,Tienda Poniente,2598.97
2023-05-02,Niños,Tienda Norte,647.23
2023-05-02,Niños,Tienda Sur,422.78
2023-05-02,Niños,Tienda Centro,554.6
2023-05-02,Niños,Tienda Oriente,437.49
2023-05-02,Niños,Tienda Poniente,519.48
2023-05-02,Calzado,Tienda Norte,1258.36
2023-05-02,Calzado,Tienda Sur,713.46
2023-05-02,Calzado,Tienda Centro,942.1
2023-05-02,Calzado,Tienda Oriente,811.09
2023-05-02,Calzado,Tienda Poniente,869.36
2023-05-02,Hombre,Tienda Norte,1712.27
2023-05-02,Hombre,Tienda Sur,934.42
2023-05-02,Hombre,Tienda Centro,1342.22
2023-05-02,Hombre,Tienda Oriente,1177.97
2023-05-02,Hombre,Tienda Poniente,1279.21
2023-05-02,Accesorios,Tienda Norte,90.96
2023-05-02,Accesorios,Tienda Sur,75.0
2023-05-02,Accesorios,Tienda Centro,78.01
2023-05-02,Accesorios,Tienda Oriente,75.0
2023-05-02,Accesorios,Tienda Poniente,75.69
2023-05-03,Mujer,Tienda Norte,3386.41
2023-05-03,Mujer,Tienda Sur,1985.38
2023-05-03,Mujer,Tienda Centro,2994.73
2023-05-03,Mujer,Tienda Oriente,2454.94
2023-05-03,Mujer,Tienda Poniente,2597.5
2023-05-03,Niños,Tienda Norte,685.43
2023-05-03,Niños,Tienda Sur,410.2
2023-05-03,Niños,Tienda Centro,536.17
2023-05-03,Niños,Tienda Oriente,459.08
2023-05-03,Niños,Tienda Poniente,488.68
2023-05-03,Calzado,Tienda Norte,1178.83
2023-05-03,Calzado,Tienda Sur,716.52
2023-05-03,Calzado,Tienda Centro,1036.38
2023-05-03,Calzado,Tienda Oriente,843.13
2023-05-03,Calzado,Tienda Poniente,881.72
2023-05-03,Hombre,Tienda Norte,1568.07
2023-05-03,Hombre,Tienda Sur,1001.08
2023-05-03,Hombre,Tienda Centro,1401.77
2023-05-03,Hombre,Tienda Oriente,1129.53
2023-05-03,Hombre,Tienda Poniente,1142.86
2023-05-03,Accesorios,Tienda Norte,98.76
2023-05-03,Accesorios,Tienda Sur,75.0
2023-05-03,Accesorios,Tienda Centro,84.49
2023-05-03,Accesorios,Tienda Oriente,75.0
2023-05-03,Accesorios,Tienda Poniente,75.0
2023-05-04,Mujer,Tienda Norte,3203.18
2023-05-04,Mujer,Tienda Sur,2040.69
2023-05-04,Mujer,Tienda Centro,2656.37
2023-05-04,Mujer,Tienda Oriente,2289.57
2023-05-04,Mujer,Tienda Poniente,2384.05
2023-05-04,Niños,Tienda Norte,657.84
2023-05-04,Niños,Tienda Sur,389.69
2023-05-04,Niños,Tienda Centro,560.66
2023-05-04,Niños,Tienda Oriente,448.13
2023-05-04,Niños,Tienda Poniente,485.0
2023-05-04,Calzado,Tienda Norte,1207.82
2023-05-04,Calzado,Tienda Sur,684.26
2023-05-04,Calzado,Tienda Centro,977.41
2023-05-04,Calzado,Tienda Oriente,790.73
2023-05-04,Calzado,Tienda Poniente,925.46
2023-05-04,Hombre,Tienda Norte,1566.56
2023-05-04,Hombre,Tienda Sur,977.64
2023-05-04,Hombre,Tienda Centro,1358.09
2023-05-04,Hombre,Tienda Oriente,983.96
2023-05-04,Hombre,Tienda Poniente,1163.17
2023-05-04,Accesorios,Tienda Norte,91.22
2023-05-04,Accesorios,Tienda Sur,75.0
2023-05-04,Accesorios,Tienda Centro,78.61
2023-05-04,Accesorios,Tienda Oriente,75.0
2023-05-04,Accesorios,Tienda Poniente,75.0
2023-05-05,Mujer,Tienda Norte,3117.85
2023-05-05,Mujer,Tienda Sur,1869.16
2023-05-05,Mujer,Tienda Centro,2577.37
2023-05-05,Mujer,Tienda Oriente,2072.13
2023-05-05,Mujer,Tienda Poniente,2331.97
2023-05-05,Niños,Tienda Norte,601.13
2023-05-05,Niños,Tienda Sur,362.5
2023-05-05,Niños,Tienda Centro,513.45
2023-05-05,Niños,Tienda Oriente,386.68
2023-05-05,Niños,Tienda Poniente,474.85
2023-05-05,Calzado,Tienda Norte,1109.98
2023-05-05,Calzado,Tienda Sur,690.93
2023-05-05,Calzado,Tienda Centro,913.43
2023-05-05,Calzado,Tienda Oriente,745.88
2023-05-05,Calzado,Tienda Poniente,883.27
2023-05-05,Hombre,Tienda Norte,1766.95
2023-05-05,Hombre,Tienda Sur,1188.52
2023-05-05,Hombre,Tienda Centro,1413.8
2023-05-05,Hombre,Tienda Oriente,1218.34
2023-05-05,Hombre,Tienda Poniente,1301.73
2023-05-05,Accesorios,Tienda Norte,82.74
2023-05-05,Accesorios,Tienda Sur,75.0
2023-05-05,Accesorios,Tienda Centro,75.0
2023-05-05,Accesorios,Tienda Oriente,75.0
2023-05-05,Accesorios,Tienda Poniente,75.0
2023-05-06,Mujer,Tienda Norte,3069.52
2023-05-06,Mujer,Tienda Sur,1719.82
2023-05-06,Mujer,Tienda Centro,2482.14
2023-05-06,Mujer,Tienda Oriente,2190.9
2023-05-06,Mujer,Tienda Poniente,2345.92
2023-05-06,Niños,Tienda Norte,590.48
2023-05-06,Niños,Tienda Sur,369.13
2023-05-06,Niños,Tienda Centro,506.36
2023-05-06,Niños,Tienda Oriente,415.23
2023-05-06,Niños,Tienda Poniente,476.98
2023-05-06,Calzado,Tienda Norte,1010.8
2023-05-06,Calzado,Tienda Sur,650.35
2023-05-06,Calzado,Tienda Centro,922.71
2023-05-06,Calzado,Tienda Oriente,758.65
2023-05-06,Calzado,Tienda Poniente,835.93
2023-05-06,Hombre,Tienda Norte,1812.33
2023-05-06,Hombre,Tienda Sur,1029.87
2023-05-06,Hombre,Tienda Centro,1360.94
2023-05-06,Hombre,Tienda Oriente,1252.87
2023-05-06,Hombre,Tienda Poniente,1316.89
2023-05-06,Accesorios,Tienda Norte,80.4
2023-05-06,Accesorios,Tienda Sur,75.0
2023-05-06,Accesorios,Tienda Centro,75.0
2023-05-06,Accesorios,Tienda Oriente,75.0
2023-05-06,Accesorios,Tienda Poniente,75.0
2023-05-07,Mujer,Tienda Norte,3070.23
2023-05-07,Mujer,Tienda Sur,1908.26
2023-05-07,Mujer,Tienda Centro,2566.24
2023-05-07,Mujer,Tienda Oriente,2191.85
2023-05-07,Mujer,Tienda Poniente,2085.98
2023-05-07,Niños,Tienda Norte,560.73
2023-05-07,Niños,Tienda Sur,363.23
2023-05-07,Niños,Tienda Centro,491.17
2023-05-07,Niños,Tienda Oriente,392.14
2023-05-07,Niños,Tienda Poniente,467.32
2023-05-07,Calzado,Tienda Norte,1028.09
2023-05-07,Calzado,Tienda Sur,667.66
2023-05-07,Calzado,Tienda Centro,914.29
2023-05-07,Calzado,Tienda Oriente,745.86
2023-05-07,Calzado,Tienda Poniente,796.3
2023-05-07,Hombre,Tienda Norte,1720.49
2023-05-07,Hombre,Tienda Sur,1125.86
2023-05-07,Hombre,Tienda Centro,1503.66
2023-05-07,Hombre,Tienda Oriente,1252.56
2023-05-07,Hombre,Tienda Poniente,1330.13
2023-05-07,Accesorios,Tienda Norte,77.26
2023-05-07,Accesorios,Tienda Sur,75.0
2023-05-07,Accesorios,Tienda Centro,75.0
2023-05-07,Accesorios,Tienda Oriente,75.0
2023-05-07,Accesorios,Tienda Poniente,75.0
2023-05-08,Mujer,Tienda Norte,3252.14
2023-05-08,Mujer,Tienda Sur,1895.65
2023-05-08,Mujer,Tienda Centro,2718.2
2023-05-08,Mujer,Tienda Oriente,2187.79
2023-05-08,Mujer,Tienda Poniente,2432.76
2023-05-08,Niños,Tienda Norte,591.58
2023-05-08,Niños,Tienda Sur,391.38
2023-05-08,Niños,Tienda Centro,527.21
2023-05-08,Niños,Tienda Oriente,446.47
2023-05-08,Niños,Tienda Poniente,450.47
2023-05-08,Calzado,Tienda Norte,1080.2
2023-05-08,Calzado,Tienda Sur,804.4
2023-05-08,Calzado,Tienda Centro,923.95
2023-05-08,Calzado,Tienda Oriente,794.39
2023-05-08,Calzado,Tienda Poniente,888.15
2023-05-08,Hombre,Tienda Norte,975.26
2023-05-08,Hombre,Tienda Sur,671.29
2023-05-08,Hombre,Tienda Centro,858.3
2023-05-08,Hombre,Tienda Oriente,708.6
2023-05-08,Hombre,Tienda Poniente,842.09
2023-05-08,Accesorios,Tienda Norte,85.23
2023-05-08,Accesorios,Tienda Sur,75.0
2023-05-08,Accesorios,Tienda Centro,75.0
2023-05-08,Accesorios,Tienda Oriente,75.0
2023-05-08,Accesorios,Tienda Poniente,75.0
2023-05-09,Mujer,Tienda Norte,3425.22
2023-05-09,Mujer,Tienda Sur,2083.93
2023-05-09,Mujer,Tienda Centro,2918.98
2023-05-09,Mujer,Tienda Oriente,2407.72
2023-05-09,Mujer,Tienda Poniente,2620.93
2023-05-09,Niños,Tienda Norte,650.07
2023-05-09,Niños,Tienda Sur,423.58
2023-05-09,Niños,Tienda Centro,539.98
2023-05-09,Niños,Tienda Oriente,479.71
2023-05-09,Niños,Tienda Poniente,501.03
2023-05-09,Calzado,Tienda Norte,1229.27
2023-05-09,Calzado,Tienda Sur,787.54
2023-05-09,Calzado,Tienda Centro,918.26
2023-05-09,Calzado,Tienda Oriente,819.53
2023-05-09,Calzado,Tienda Poniente,902.85
2023-05-09,Hombre,Tienda Norte,1143.02
2023-05-09,Hombre,Tienda Sur,647.9
2023-05-09,Hombre,Tienda Centro,1004.05
2023-05-09,Hombre,Tienda Oriente,695.78
2023-05-09,Hombre,Tienda Poniente,834.69
2023-05-09,Accesorios,Tienda Norte,91.32
2023-05-09,Accesorios,Tienda Sur,75.0
2023-05-09,Accesorios,Tienda Centro,76.71
2023-05-09,Accesorios,Tienda Oriente,75.0
2023-05-09,Accesorios,Tienda Poniente,75.0
2023-05-10,Mujer,Tienda Norte,3416.58
2023-05-10,Mujer,Tienda Sur,1970.07
2023-05-10,Mujer,Tienda Centro,2730.19
2023-05-10,Mujer,Tienda Oriente,2363.35
2023-05-10,Mujer,Tienda Poniente,2604.48
2023-05-10,Niños,Tienda Norte,691.12
2023-05-10,Niños,Tienda Sur,386.98
2023-05-10,Niños,Tienda Centro,571.37
2023-05-10,Niños,Tienda Oriente,465.7
2023-05-10,Niños,Tienda Poniente,504.87
2023-05-10,Calzado,Tienda Norte,1168.98
2023-05-10,Calzado,Tienda Sur,740.57
2023-05-10,Calzado,Tienda Centro,1057.03
2023-05-10,Calzado,Tienda Oriente,823.44
2023-05-10,Calzado,Tienda Poniente,959.6
2023-05-10,Hombre,Tienda Norte,1071.33
2023-05-10,Hombre,Tienda Sur,711.74
2023-05-10,Hombre,Tienda Centro,917.36
2023-05-10,Hombre,Tienda Oriente,744.59
2023-05-10,Hombre,Tienda Poniente,780.23
2023-05-10,Accesorios,Tienda Norte,88.58
2023-05-10,Accesorios,Tienda Sur,75.0
2023-05-10,Accesorios,Tienda Centro,78.71
2023-05-10,Accesorios,Tienda Oriente,75.0
2023-05-10,Accesorios,Tienda Poniente,75.0
2023-05-11,Mujer,Tienda Norte,3264.65
2023-05-11,Mujer,Tienda Sur,1969.99
2023-05-11,Mujer,Tienda Centro,2812.92
2023-05-11,Mujer,Tienda Oriente,2253.86
2023-05-11,Mujer,Tienda Poniente,2718.97
2023-05-11,Niños,Tienda Norte,623.34
2023-05-11,Niños,Tienda Sur,412.69
2023-05-11,Niños,Tienda Centro,519.33
2023-05-11,Niños,Tienda Oriente,435.58
2023-05-11,Niños,Tienda Poniente,476.41
2023-05-11,Calzado,Tienda Norte,1225.47
2023-05-11,Calzado,Tienda Sur,730.06
2023-05-11,Calzado,Tienda Centro,991.78
2023-05-11,Calzado,Tienda Oriente,814.65
2023-05-11,Calzado,Tienda Poniente,856.94
2023-05-11,Hombre,Tienda Norte,1105.52
2023-05-11,Hombre,Tienda Sur,679.97
2023-05-11,Hombre,Tienda Centro,883.56
2023-05-11,Hombre,Tienda Oriente,724.32
2023-05-11,Hombre,Tienda Poniente,825.66
2023-05-11,Accesorios,Tienda Norte,89.98
2023-05-11,Accesorios,Tienda Sur,75.0
2023-05-11,Accesorios,Tienda Centro,75.14
2023-05-11,Accesorios,Tienda Oriente,75.0
2023-05-11,Accesorios,Tienda Poniente,75.0
2023-05-12,Mujer,Tienda Norte,3195.14
2023-05-12,Mujer,Tienda Sur,1878.98
2023-05-12,Mujer,Tienda Centro,2572.26
2023-05-12,Mujer,Tienda Oriente,2086.16
2023-05-12,Mujer,Tienda Poniente,2228.01
2023-05-12,Niños,Tienda Norte,645.56
2023-05-12,Niños,Tienda Sur,380.34
2023-05-12,Niños,Tienda Centro,530.89
2023-05-12,Niños,Tienda Oriente,409.07
2023-05-12,Niños,Tienda Poniente,494.51
2023-05-12,Calzado,Tienda Norte,1105.96
2023-05-12,Calzado,Tienda Sur,718.85
2023-05-12,Calzado,Tienda Centro,929.43
2023-05-12,Calzado,Tienda Oriente,759.41
2023-05-12,Calzado,Tienda Poniente,826.12
2023-05-12,Hombre,Tienda Norte,989.3
2023-05-12,Hombre,Tienda Sur,612.67
2023-05-12,Hombre,Tienda Centro,888.18
2023-05-12,Hombre,Tienda Oriente,728.08
2023-05-12,Hombre,Tienda Poniente,761.41
2023-05-12,Accesorios,Tienda Norte,89.96
2023-05-12,Accesorios,Tienda Sur,75.0
2023-05-12,Accesorios,Tienda Centro,75.0
2023-05-12,Accesorios,Tienda Oriente,75.0
2023-05-12,Accesorios,Tienda Poniente,75.0
2023-05-13,Mujer,Tienda Norte,3036.48
2023-05-13,Mujer,Tienda Sur,1829.09
2023-05-13,Mujer,Tienda Centro,2469.03
2023-05-13,Mujer,Tienda Oriente,1988.74
2023-05-13,Mujer,Tienda Poniente,2488.19
2023-05-13,Niños,Tienda Norte,611.15
2023-05-13,Niños,Tienda Sur,379.08
2023-05-13,Niños,Tienda Centro,492.52
